Course,URL,instructor,Price (full),Price (discount),Rank,Instructor URL,Category 1,Category 2,Category 3,Enrollment,Language,Description,Last Update,Date Scraped
LINQ - Complete bridge between Data and Code,www.udemy.com/course/linq-complete-bridge-between-data-and-code/,Arunprakash PV,0,£29.99,Rating: 5.0 out of 55.0 - (1),"[(/user/arunprakash-p-v/, Arunprakash PV)]",Development,Programming Languages,Linq,2,English,A model of writing code for connecting data and code with more practical approach.,9/2019,01/27/20
Create a 2D endless runner game with Cocos Creator,www.udemy.com/course/create-a-2d-endless-runner-game-with-cocos-creator/,Lwiimbo Kasweshi,£19.99,£11.99,Rating: 4.0 out of 54.0 - (5),"[(/user/lwiimbo-kasweshi/, Lwiimbo Kasweshi)]",Development,Game Development,2D Game Development,326,English,Quickly create a 2D endless runner game that has 2D physics using Cocos Creator and a few scripts,9/2019,01/27/20
What's New in Java 8: Java 8 New Features,www.udemy.com/course/java-8-features/,"Tutorial Drive, Sushma Gopidi",£19.99,£11.99,Rating: 2.6 out of 52.6 - (37),"[(/user/raghu-44/, Tutorial Drive), (/user/raghu153/, Sushma Gopidi)]",Development,Programming Languages,Java,125,English,"Explore new Java 8 features like Lambda Expressions, Method References, Functional Interfaces and so on with examples",1/2017,01/27/20
Build Blockchain Applications: Proof-Of-Existence,www.udemy.com/course/build-blockchain-application-proof-of-existence/,Toshendra Sharma,£129.99,£12.99,Rating: 4.2 out of 54.2 - (72),"[(/user/toshendrasharma2/, Toshendra Sharma)]",Development,Other,Blockchain,744,English,Build A Cryptographic Proof-Of-Existence Tool For Files Upon A Private Blockchain Using MultiChain And AWS EC2.,4/2019,01/27/20
End to End Software Testing,www.udemy.com/course/key-principles-of-testing/,Alice M,£19.99,£11.99,Rating: 4.1 out of 54.1 - (42),"[(/user/a350ebc1-2af5-451b-9d21-ba82d2b7ae02/, Alice M)]",Development,Other,Software Testing,703,English,Learn Software testing in 1 day - Key principles of testing and activities that a tester does in day to day life!,9/2017,01/27/20
Unity Game Mechanics Mastery and Blender 3D Modeling,www.udemy.com/course/unityblendercourse/,"Mammoth Interactive, John Bura",£199.99,£12.99,Rating: 4.0 out of 54.0 - (1),"[(/user/mammoth-interactive/, Mammoth Interactive), (/user/johnbura/, John Bura)]",Development,Game Development,Game Mechanics,46,English,"+FREE gift! Learn game design, game physics, 3D animation, character art, C#, pixel art, Photoshop and MagicaVoxel!",5/2018,01/27/20
SideFX Houdini - POPs - Snowfall FX,www.udemy.com/course/sidefx-houdini-pops-snowfall-fx/,Matteo Migliorini,£19.99,£11.99,Rating: 2.0 out of 52.0 - (1),"[(/user/matteo-migliorini/, Matteo Migliorini)]",Development,Other,Dynamics,19,English,how to setup a system for simulate a snowfall from A to Z,3/2019,01/27/20
"Snake Game With Rust, JavaScript, and WebAssembly",www.udemy.com/course/snake-game-with-rust-javascript-and-webassembly/,Rodion Chachura,£19.99,£11.99,Rating: 0.0 out of 50.0 - (0),"[(/user/rodion-chachura/, Rodion Chachura)]",Development,Web Development,Rust Programming Language,7,English,Build a Real Game With Rust and Javascript,1/2020,01/27/20
Learn Magento 2 customization - developers point of view,www.udemy.com/course/learn-magento-2-customization/,Sourabh Modi,€199.99,€11.99,Rating: 2.7 out of 52.7 - (9),"[(/user/sourabh-modi-7/, Sourabh Modi)]",Development,Other,Magento,102,English,In depth knowledge of Magento 2 customization techniques with hands on examples and understanding of design patterns.,9/2019,01/27/20
Coding Interview Jumpstart: Algorithms and Problem Solving,www.udemy.com/course/coding-interview-jumpstart/,Branko Fulurija,€19.99,€11.99,Rating: 3.7 out of 53.7 - (113),"[(/user/branko-fulurija/, Branko Fulurija)]",Development,Software Engineering,Engineering Interview,"12,411",English,Learn the principles behind fundamental computer science algorihms asked on interviews for top tech companies.,8/2018,01/27/20
Ultimate Coding Course for Web App and Android Development,www.udemy.com/course/ultimate-coding-course-for-web-app-and-android-development/,"Mammoth Interactive, John Bura",€199.99,€11.99,Rating: 4.2 out of 54.2 - (4),"[(/user/mammoth-interactive/, Mammoth Interactive), (/user/johnbura/, John Bura)]",Development,Web Development,Web App Development,52,English,"Learn to Code in Java, Kotlin, and JavaScript. Perfect for Beginners and Aspiring Web Developers and Entrepreneurs",11/2017,01/27/20
Python Graphics Programming and Game Development,www.udemy.com/course/python-crash-course-turtle-graphics/,Robert Gioia,€39.99,€11.99,Rating: 3.8 out of 53.8 - (20),"[(/user/robert-gioia-3/, Robert Gioia)]",Development,Programming Languages,Python,88,English,Master Python Basics Using A Fun Visual Design Library,11/2019,01/27/20
SAP ALE for beginners,www.udemy.com/course/sap-ale-for-beginners/,"Roman Velichko, Vitalii Potceluev",0,€24.99,Rating: 4.5 out of 54.5 - (7),"[(/user/roman-velichko/, Roman Velichko), (/user/vitalii-potceluev/, Vitalii Potceluev)]",Development,Other,SAP HCM,29,English,How to setup SAP integration between two SAP systems and make it efficient,9/2018,01/27/20
Complete Unity 2018 - Coding Games in C#,www.udemy.com/course/complete-guide-to-making-2d-games-in-unity/,Chris Navarre,€39.99,€11.99,Rating: 3.7 out of 53.7 - (20),"[(/user/chris-navarre/, Chris Navarre)]",Development,Game Development,Unity,"3,720",English,Code and build your way to a finished 2D cross-platform game with a wide variety of core game development topics,3/2019,01/27/20
Mainframe Modernization - Best Kept Secrets and Approach,www.udemy.com/course/mainframe-modernization-best-kept-secrets-and-approach/,Ramanathan Perinkolam,€19.99,€11.99,Rating: 3.6 out of 53.6 - (13),"[(/user/ramanathan-perinkolam/, Ramanathan Perinkolam)]",Development,Other,Mainframe,46,English,An Approach towards Modernizing Enterprise Mainframes,9/2018,01/27/20
Practical Convolutional Neural Networks,www.udemy.com/course/practical-convolutional-neural-networks/,Packt Publishing,€124.99,€11.99,Rating: 3.8 out of 53.8 - (3),"[(/user/packtpublishing/, Packt Publishing)]",Development,Data Science,Neural Networks,24,English,Tackle all CNN-related queries with this fast-paced guide,8/2018,01/27/20
Practical Time Series Analysis,www.udemy.com/course/practical-time-series-analysis/,Packt Publishing,€124.99,€11.99,Rating: 2.7 out of 52.7 - (29),"[(/user/packtpublishing/, Packt Publishing)]",Development,Databases,Time Series Analysis,122,English,Step-by-step guide filled with real-world practical examples,1/2018,01/27/20
CryENGINE 3 SDK Level Design ,www.udemy.com/course/cryengine-3-sdk-level-design/,Packt Publishing,€84.99,€11.99,Rating: 4.7 out of 54.7 - (7),"[(/user/packtpublishing/, Packt Publishing)]","Development
 ",Game Development,User Experience Design,104,English,Unravel the complexities of the CryENGINE 3 SDK to create and design your own game level,1/2015,01/27/20
iOS 9 and Swift 2: From Beginner to Paid Professional™,www.udemy.com/course/ios9-swift/,"Mark Price, Devslopes by Mark Price",€44.99,€11.99,"Rating: 4.1 out of 54.1 - (5,671)","[(/user/mark-price-2/, Mark Price), (/user/devslopes/, Devslopes by Mark Price)]",Development,Mobile Apps,iOS Development,"37,071",English,The BEST online iOS 9 Swift 2 course online. Lets learn iOS 9 & Swift 2,5/2016,01/27/20
Learn Basics of Drools,www.udemy.com/course/learn-basics-of-drools/,ASHOK M,€19.99,€11.99,Rating: 1.4 out of 51.4 - (13),"[(/user/sudhakar-reddy-kurakula/, ASHOK M)]",Development,Software Engineering,Functional Programming,74,English,The ultimate Starter guide for evaluating rules engines and getting started with Drools,5/2017,01/27/20
Complete AWS Big Data and Analytics Certification,www.udemy.com/course/complete-aws-big-data-and-analytics-certification/,"Harshit Srivastava, Pranjal Srivastava",€34.99,€11.99,Rating: 3.3 out of 53.3 - (15),"[(/user/6f61b5e2-a854-46c6-9650-3a8a385dac0d/, Harshit Srivastava), (/user/c05ba784-542c-40b5-9e85-08f7a4ab424e/, Pranjal Srivastava)]",Development,Web Development,Big Data,"2,507",English,All you need to master this certification exam in 2019,3/2019,01/27/20
Learn Google Chrome,www.udemy.com/course/learn-google-chrome/,Learn Tech Plus,€199.99,€11.99,Rating: 3.9 out of 53.9 - (76),"[(/user/josh-werner/, Learn Tech Plus)]",Development,Development Tools,Chrome Developer Tools,"17,356",English,Everything you need to know about Google Chrome,12/2019,01/27/20
"How to Create Professional PHP Router (MVC, FrameWork, Fast)",www.udemy.com/course/php-router/,Bilal Zeyada,€199.99,€11.99,Rating: 4.0 out of 54.0 - (1),"[(/user/54999376a90b2/, Bilal Zeyada)]",Development,Web Development,PHP,8,English,Make a PHP Router (Make Advanced MVC PHP),5/2019,01/27/20
iOS12 - Intermediate iOS Programming with Swift,www.udemy.com/course/ios12-intermediate-ios-programming-with-swift/,Sandra L,£199.99,£10.99,Rating: 4.1 out of 54.1 - (33),"[(/user/sandyludosky/, Sandra L)]",Development,Mobile Apps,Mobile Development,235,English,"Learn iOS Development & Swift by examples with CoreLocation, Alamofire, Firebase and RxSwift",8/2019,01/27/20
Building Concurrent Apps with Go,www.udemy.com/course/go-concurrency/,Packt Publishing,£124.99,£10.99,Rating: 3.6 out of 53.6 - (18),"[(/user/packtpublishing/, Packt Publishing)]",Development,Programming Languages,Go Programming Language,110,English,"Learn idiomatic, efficient, clean, and extensible Go design and concurrency patterns by using TDD",6/2017,01/27/20
UML for beginners – a quick and easy guide,www.udemy.com/course/uml-for-beginners-a-quick-and-easy-guide/,Surathkal  Savitha Kamath,£19.99,£10.99,Rating: 3.4 out of 53.4 - (5),"[(/user/savitha-prabhu/, Surathkal  Savitha Kamath)]",Development,Other,UML,14,English,Learn basic UML diagrams the easy way,1/2020,01/27/20
Front end Web Development Basics Complete Course,www.udemy.com/course/front-end-web-development-basics-complete-course/,Erik Petersson,£199.99,£10.99,Rating: 3.6 out of 53.6 - (3),"[(/user/erik-petersson/, Erik Petersson)]",Development,Web Development,Front End Web Development,"2,048",English,Mastering the Front end Web Development Basics,12/2019,01/27/20
Master RPA in Automation Anywhere Enterprise Client v11,www.udemy.com/course/learn-rpa/,Ilya Eremenko,£199.99,£10.99,Rating: 4.5 out of 54.5 - (1),"[(/user/ilyaeremenko/, Ilya Eremenko)]",Development,Development Tools,Automation Anywhere,9,English,Learn Automation Anywhere and Robotic Process Automation (RPA) with Theoretical Lectures & Hands-On Practical Exercises,12/2019,01/27/20
Configuring Windows Devices (Exam 70-697): Practice Tests,www.udemy.com/course/configuring-windows-devices-exam-70-697-practice-tests-x/,Certify You,£84.99,£10.99,Rating: 3.5 out of 53.5 - (59),"[(/user/9390ee05-47c7-4422-a790-cbc8eeb878f1/, Certify You)]",Development,Other,Microsoft Certification,418,English,"Test your knowledge on ""Configuring Windows Devices"" exam. Pass the Microsoft 70-697 certification.",1/2020,01/27/20
Video & Image Manipulation - How to get started with FFmpeg,www.udemy.com/course/video-image-manipulation-how-to-get-started-with-ffmpeg/,Dani Tseitlin,£39.99,£10.99,Rating: 2.9 out of 52.9 - (6),"[(/user/471d5f7e-eca8-400d-8145-f0e4180a0994/, Dani Tseitlin)]",Development,Web Development, FFmpeg,22,English,Study Video & Image Manipulation with FFmpeg,2/2019,01/27/20
Become Master in Web Development Course (Basic to Advance),www.udemy.com/course/become-master-in-web-development-course-basic-to-advance/,Aatef Jaberi,£199.99,£10.99,Rating: 4.0 out of 54.0 - (7),"[(/user/aatefjaberi/, Aatef Jaberi)]",Development,Web Development, ,74,English,"Become Master in Web Development Course from scratch by using HTML5,CSS3,JavaScript,PHP and MYSQL with big projects",11/2018,01/27/20
"Kotlin – Tips, Tricks, and Techniques",www.udemy.com/course/kotlin-tips-tricks-and-techniques/,Packt Publishing,£124.99,£10.99,Rating: 4.2 out of 54.2 - (4),"[(/user/packtpublishing/, Packt Publishing)]",Development,Programming Languages,Kotlin,17,English,Build powerful and efficient Android apps with proven techniques and tricks to increase productivity,10/2018,01/27/20
JavaScript Primer : Build Your Own Web Apps,www.udemy.com/course/javascript-primer-build-your-own-web-apps/,Vasu Kotte,£99.99,£10.99,Rating: 5.0 out of 55.0 - (3),"[(/user/vasu-kotte-2/, Vasu Kotte)]",Development,Programming Languages,JavaScript,22,English,Learn JavaScript by building mini web applications. The ACTUAL learning by doing course.,2/2019,01/27/20
Cybersecurity: Methods of Protection (Blue Team Activity),www.udemy.com/course/cybersecurity-methods-of-protection-blue-team-activity/,Packt Publishing,£124.99,£10.99,Rating: 3.2 out of 53.2 - (7),"[(/user/packtpublishing/, Packt Publishing)]",Development,Other,Cyber Security,53,English,Learn how to harden every host in the network and how to find a spy in your network.,9/2019,01/27/20
Master Test Management with HP ALM tutorials /Quality Center,www.udemy.com/course/master-test-management-with-hp-alm-tutorials-seal-qa-jobs/,QAEversity .,£24.99,£10.99,Rating: 2.7 out of 52.7 - (195),"[(/user/qaeversity/, QAEversity .)]",Development,Software Testing,HP ALM,"1,653",English,Hands-on learning guide on test management using HP Application Lifecycle Management (ALM),11/2015,01/27/20
Learn Revit architecture from Zero to Hero,www.udemy.com/course/learn-revit-architecture-in-2-days-and-level-up-your-career/,Mohamed Zidan,£199.99,£10.99,Rating: 4.2 out of 54.2 - (5),"[(/user/mohamed-zidan-24/, Mohamed Zidan)]",Development,Other,Revit,62,English,English language,8/2019,01/27/20
Joomla security - Full guideline how to protect website,www.udemy.com/course/joomla-security/,Murad Gulaliyev,£44.99,£10.99,Rating: 3.7 out of 53.7 - (10),"[(/user/murad-gulaliyev/, Murad Gulaliyev)]",Development,Web Development,Joomla,65,English,"Protect your website for 100% from hackers, bots and viruses",9/2017,01/27/20
JavaScript JSON and AJAX Explained JavaScript Objects,www.udemy.com/course/javascript-json-and-ajax-explained-javascript-objects/,Laurence Svekis,£84.99,£10.99,Rating: 4.1 out of 54.1 - (283),"[(/user/lars51/, Laurence Svekis)]",Development,Programming Languages,JavaScript,"3,368",English,Learn about JavaScript Object Notation and how to utilize it in JavaScript as object data,11/2019,01/27/20
Creating PHP Clean URL's for an Awesome CMS Blog Application,www.udemy.com/course/creating-php-clean-urls-in-apache-with-htaccess/,Vivek Vengala,zł609.99,zł40.99,Rating: 3.3 out of 53.3 - (46),"[(/user/vivek-vengala/, Vivek Vengala)]",Development,Web Development,PHP,"3,855",English,Creating SEO friendly URL's for Web Application in Apache with HTACCESS : Demo of Content Management System,6/2018,01/27/20
The introduction guide to game development in C# with Unity,www.udemy.com/course/the-introduction-guide-to-game-development-in-c-with-unity/,Animation Hacks,zł609.99,zł40.99,Rating: 3.7 out of 53.7 - (52),"[(/user/animationhacksinstitute/, Animation Hacks)]",Development,Game Development,C#,"3,271",English,Learn Unity From Scratch to Proficiency: A step-by-step introduction guide to coding your first game with Unity in C#,2/2019,01/27/20
Artificial Intelligence with Python – Deep Neural Networks,www.udemy.com/course/artificial-intelligence-with-python-deep-neural-networks/,Packt Publishing,zł384.99,zł40.99,Rating: 3.5 out of 53.5 - (1),"[(/user/packtpublishing/, Packt Publishing)]",Development,Databases,Network Security,29,English,Learn different Artificial Intelligence learning techniques with neural networks,2/2018,01/27/20
