Course,URL,instructor,Price (full),Price (discount),Rank,Instructor URL,Category 1,Category 2,Category 3,Enrollment,Language,Description,Last Update,Date Scraped
Learn to code with HTML5 - Beginner to Expert Level,www.udemy.com/course/html5-tutorial-for-complete-beginners/,Metla Sudha Sekhar,R$39.99,R$23.99,Rating: 5.0 out of 55.0 - (2),"[(/user/metla-sudha-sekhar/, Metla Sudha Sekhar)]",IT & Software,IT Certification,HTML5,307,English,Learn and write HTML & HTML5 From a total Beginner to Expert HTML Web Developers,6/2019,01/27/20
Oracle Database Cloud Service | 1Z0-160,www.udemy.com/course/oracle-database-cloud-service-1z0-160/,Karan Singhal,zł84.99,zł40.79,Rating: 0.0 out of 50.0 - (0),"[(/user/karan-singhal-4/, Karan Singhal)]",IT & Software,IT Certification,Oracle Certification,2,English,Pass Oracle 1Z0-160 Exam on the first attempt. 2 Practice Test with 120+ unique Questions and Answers with Explanation.,6/2019,01/27/20
1V0-701 VMware Certified Associate-Digital Business VCA-DBT,www.udemy.com/course/1v0-701-vmware-certified-associate-digital-business-vca-dbt/,Prep For Certifications Pass-Certs,zł114.99,zł40.79,Rating: 2.5 out of 52.5 - (2),"[(/user/hamzapervaiz-2/, Prep For Certifications Pass-Certs)]",IT & Software,IT Certification,VMware Certified Associate - Digital Business Transformation (VCA-DBT),3,English,Before Taking Official Exam This test will help you to pass your exam,7/2019,01/27/20
CompTIA LX0-102 Linux Part 2 Certification Practice Exam,www.udemy.com/course/comptia-lx0-102-linux-part-2-certification-practice-exam-w/,INFO IT HUB,zł444.99,zł40.79,Rating: 0.0 out of 50.0 - (0),"[(/user/infoithub/, INFO IT HUB)]",IT & Software,IT Certification,CompTIA Linux+,"1,180",English,Attend this CompTIA LX0-102 Linux Part 2 Certification Practice Exam will get a Good Score 80% on Main Exam,1/2020,01/27/20
CSQA Certified Software Quality Analyst Practice Test,www.udemy.com/course/csqa-certified-software-quality-analyst-practice-test-f/,Tech World,zł579.99,zł40.79,Rating: 0.0 out of 50.0 - (0),"[(/user/techworld/, Tech World)]",IT & Software,IT Certification,Quality Assurance,21,English,Test your Skills while Attend this CSQA Certified Software Quality Analyst Certification Practice Test,12/2019,01/27/20
LSSGB Lean Six Sigma Green Belt Certification Practice Test,www.udemy.com/course/lssgb-lean-six-sigma-green-belt-certification-practice-test-w/,Tech World,zł534.99,zł40.79,Rating: 0.0 out of 50.0 - (0),"[(/user/techworld/, Tech World)]",IT & Software,IT Certification,Lean Six Sigma Green Belt,11,English,Test your Skills while Attend this LSSGB Lean Six Sigma Green Belt Certification Practice Test,12/2019,01/27/20
"C1000-002  MQ V9.0 System Administration ,Practice Tests",www.udemy.com/course/c1000-002-mq-v90-system-administration-practice-tests/,Adenilson Rocha,zł324.99,zł40.79,Rating: 0.0 out of 50.0 - (0),"[(/user/adenilson-212/, Adenilson Rocha)]",IT & Software,IT Certification,System Administration,11,English,Know if you are really ready for the exam: C1000-002 MQ V9.0 System Administration,1/2020,01/27/20
CSQA Certified Software Quality Analyst Practice Exam,www.udemy.com/course/csqa-certified-software-quality-analyst-practice-exam-j/,Exams For U,zł534.99,zł40.79,Rating: 0.0 out of 50.0 - (0),"[(/user/divya-jyothi-22/, Exams For U)]",IT & Software,IT Certification,Quality Assurance,1,English,Attend this CSQA Certified Software Quality Analyst Practice Exam and Get Certification in 1st Attempt in Main Exam,12/2019,01/27/20
CEH - Practice Exam #UNOFFICIAL# Part 1,www.udemy.com/course/ethical-hacking-mastering-your-ethical-hacking-skills/,ITNuggets Institute,zł609.99,zł40.79,Rating: 3.5 out of 53.5 - (1),"[(/user/itnuggets/, ITNuggets Institute)]",IT & Software,Network & Security,Ethical Hacking,22,English,"6 Practice Exams , UNOFFICIAL CEH exam Practice , CEH Dumps",9/2018,01/27/20
PMP (Project Management Professional)  Certification Exam,www.udemy.com/course/pmp-certification-exam/,On Top eLearning,"¥2,400","¥1,440",Rating: 0.0 out of 50.0 - (0),"[(/user/upper-test/, On Top eLearning)]",IT & Software,IT Certification,PMP,2,English,PMP (Project Management Professional) Practice Exam Questions to Help you pass on your first Attempt (500HQ Questions),8/2019,01/27/20
Project Management Professional (PgMP) Question Bank,www.udemy.com/course/project-management-professional-pgmp-question-bank/,Hello Certificate,"¥2,400","¥1,440",Rating: 0.0 out of 50.0 - (0),"[(/user/hello-certificate-22/, Hello Certificate)]",IT & Software,IT Certification,PgMP,1,English,Want to pass your PgMP Practice with our 340 High Quality Question.,8/2019,01/27/20
Microsoft 70-243 Administering Deploying System Manager Exam,www.udemy.com/course/microsoft-70-243-administering-deploying-system-manager-exam/,Tech Certify,"¥17,400","¥1,440",Rating: 4.0 out of 54.0 - (1),"[(/user/techcertify/, Tech Certify)]",IT & Software,IT Certification,Microsoft Certification,"1,712",English,Attend this Microsoft 70-243 Administering Deploying System Manager Exam will get a Good Score 80% on Main Exam,1/2020,01/27/20
Internet and Computer Security: Protect Yourself Online!,www.udemy.com/course/internet-and-computer-security-protect-yourself-online/,Julian Sequeira,"¥2,400","¥1,440",Rating: 4.4 out of 54.4 - (12),"[(/user/juliansequeira/, Julian Sequeira)]",IT & Software,Network & Security,Cyber Security,376,English,"Learn how to protect your identity and information online using tried and tested techniques, tips and tricks.",11/2017,01/27/20
CompTIA Security+ (Exam SY0-401),www.udemy.com/course/comptia-security-exam-sy0-401/,Stone River eLearning,"¥24,000","¥1,440",Rating: 3.5 out of 53.5 - (1),"[(/user/marktrego/, Stone River eLearning)]",IT & Software,IT Certification,CompTIA Security+,11,English,CompTIA Security+ (Exam SY0-401),10/2018,01/27/20
1z0-519 Practice Test: Oracle EBS R12.1 Inventory Essentials,www.udemy.com/course/1z0-519-oracle-ebs-r121-inventory-essentials-exam/,Arun Kumar,"¥12,000","¥1,440",Rating: 4.1 out of 54.1 - (7),"[(/user/arunkumarsharma3/, Arun Kumar)]",Office Productivity,Oracle,Oracle Certification,16,English,Practice and prepare for Oracle E-Business Suite R12.1 Inventory Essentials with over 100 exam practice questions,4/2018,01/27/20
PRojects IN Controlled Environments 2 Foundation exams,www.udemy.com/course/proj-i-cont-env-foundation-exams/,Joanna Hayes,"¥4,200","¥1,440",Rating: 4.5 out of 54.5 - (1),"[(/user/joanna-hayes/, Joanna Hayes)]",IT & Software,IT Certification,PRINCE2,14,English,Pass the certification on the first attempt. 175 questions - Practice exams,3/2019,01/27/20
Certified Information Security Manager (CISM) - Domain 3,www.udemy.com/course/cism-information-security-program-development-management/,infySEC Global,"¥6,000","¥1,440",Rating: 0.0 out of 50.0 - (0),"[(/user/infysec-2/, infySEC Global)]",IT & Software,IT Certification,CISM,5,English,Certified Information Security Manager (CISM) - Information Security Program Development & Management (Domain 3),3/2019,01/27/20
"How to Think Linux, Ultimate Guide to Mastering Command Line",www.udemy.com/course/linux-command-line-essentials-training/,Johney Aazad,"¥12,000","¥1,440",Rating: 0.0 out of 50.0 - (0),"[(/user/johney-aazad/, Johney Aazad)]",IT & Software,IT Certification,Linux,8,English,"Learn the concepts and patterns to make the most of BASH, TR, AWK, SED and so much more that Linux has to offer!",1/2020,01/27/20
How to Protect your Organization from Ransomware,www.udemy.com/course/how-to-protect-your-organization-from-ransomware/,QuickStart Learning Inc.,"¥2,400","¥1,440",Rating: 0.0 out of 50.0 - (0),"[(/user/quickstartlearninginc/, QuickStart Learning Inc.)]",IT & Software,Network & Security,Web Security,1,English,"In this brief session, we will discuss how ransomware works and the role of the IT and non-IT staff of an organization.",10/2019,01/27/20
ECCouncil 312-49 Computer Hacking Forensic Investigator Exam,www.udemy.com/course/eccouncil-312-49-computer-hacking-forensic-investigator-exam-e/,Tech Certify,"¥21,600","¥1,440",Rating: 0.0 out of 50.0 - (0),"[(/user/techcertify/, Tech Certify)]",IT & Software,IT Certification,Computer Hacking Forensic Investigator (CHFI),339,English,Attend this ECCouncil 312-49 Computer Hacking Forensic Investigator Exam will get a Good Score 80% on Main Exam,1/2020,01/27/20
Subnetting SuperHero - Easy Step by Step,www.udemy.com/course/subnetting-superhero-easy-step-by-step/,Raliegh Jones,"¥12,000","¥1,380",Rating: 0.0 out of 50.0 - (0),"[(/user/ralieghjones/, Raliegh Jones)]",IT & Software,IT Certification,IT Networking Fundamentals,0,English,Learn IP Subnet Design for Exam Success,11/2019,01/27/20
Adobe 9A0-351 Adobe Illustrator CC Recertification New Exam,www.udemy.com/course/adobe-9a0-351-adobe-illustrator-cc-recertification-new-exam/,Prep For Certifications Pass-Certs,"¥4,200","¥1,380",Rating: 0.0 out of 50.0 - (0),"[(/user/hamzapervaiz-2/, Prep For Certifications Pass-Certs)]",IT & Software,IT Certification,Adobe Illustrator,1,English,Before Taking Official Exam This test will help you to pass your exam,12/2019,01/27/20
CompTIA CAS-002 Advanced Security Certified Practice Exam,www.udemy.com/course/comptia-cas-002-advanced-security-certified-practice-exam/,Practice Exams,"¥21,600","¥1,380",Rating: 0.0 out of 50.0 - (0),"[(, Practice Exams)]",IT & Software,IT Certification,CompTIA Security+,1,English,CompTIA CAS-002 Advanced Security Certified Practice Exam || Get Certification,1/2020,01/27/20
PMI CAPM Certified Associate in Project Management Exam,www.udemy.com/course/pmi-capm-certified-associate-in-project-management-exam-pg/,Exams For U,"¥21,000","¥1,380",Rating: 0.0 out of 50.0 - (0),"[(/user/divya-jyothi-22/, Exams For U)]",IT & Software,IT Certification,CAPM,2,English,Attend this PMI CAPM Certified Associate in Project Management Exam and Get Certification in 1st Attempt in Main Exam,12/2019,01/27/20
Intro to PfSense,www.udemy.com/course/intro-to-pfsense/,Javed Akbar,"¥2,400","¥1,380",Rating: 3.5 out of 53.5 - (19),"[(/user/javedakbar/, Javed Akbar)]",IT & Software,Network & Security,pfSense,967,English,Learn to install and configure PfSense firewall as a virtual machine,12/2017,01/27/20
Mac OS X Mountain Lion Server Training Video,www.udemy.com/course/learning-mac-os-x-mountain-lion-server/,Infinite Skills,"¥6,000","¥1,380",Rating: 4.4 out of 54.4 - (23),"[(/user/infiniteskills/, Infinite Skills)]",IT & Software,Network & Security,macOS,"1,325",English,In This Tutorial Video A Certified Apple Trainer Teaches You How To Setup & Manage Apple OS X Mountain Lion Server.,1/2017,01/27/20
CCNP Route,www.udemy.com/course/ccnp-route-course/,Daniel Rodriguez,"¥2,400","¥1,380",Rating: 4.4 out of 54.4 - (4),"[(/user/danielrodriguez6/, Daniel Rodriguez)]",IT & Software,IT Certification,CCNP Routing and Switching,424,English,Training for the CCNP 642-902 (Implementing Cisco IP Routing) certification exam (CCNP ROUTE),11/2013,01/27/20
Computer Maintenance & Security you too can do !,www.udemy.com/course/computer-maintenance-security-you-too-can-do/,Darrell Hyatt,"¥2,400","¥1,380",Rating: 4.2 out of 54.2 - (7),"[(/user/darrellhyatt/, Darrell Hyatt)]",IT & Software,Network & Security,Computer Repair,24,English,Learn what and how to do to get & keep your computer running it's best.,7/2015,01/27/20
AWS: Amazon Web Service Associate Practice Test,www.udemy.com/course/aws-test/,"Ucertified 57,000+ Students 102 Courses","¥2,400","¥1,380",Rating: 3.9 out of 53.9 - (11),"[(/user/lab-it-management/, Ucertified 57,000+ Students 102 Courses)]",IT & Software,IT Certification,AWS Certification,"1,132",English,Amazon AWS Certified Solutions Architect Associate Certification Test Prep by Practicing on Exams.,7/2017,01/27/20
Online Safety for Parents (for Mac and iOS),www.udemy.com/course/parental-controls-and-internet-safety-for-mac-and-ios/,The MacSpa,"¥3,600","¥1,380",Rating: 5.0 out of 55.0 - (1),"[(/user/themacspa/, The MacSpa)]",IT & Software,Operating Systems,Cyber Security Awareness,2,English,Learn how to protect yourself and your family on your Apple devices.,8/2018,01/27/20
Python 9000: Review Concepts (K1 thru K10),www.udemy.com/course/python-interview-questions/,Randall Nagy,"¥2,400","¥1,380",Rating: 4.4 out of 54.4 - (45),"[(/user/randallnagy2/, Randall Nagy)]",IT & Software,Operating Systems,Interviewing Skills,"3,985",English,"Common Concepts, Questions, & Answers",5/2017,01/27/20
Microsoft 70-246: Operating a Private Cloud w/SC 2012,www.udemy.com/course/70-246-monitoring-and-operating-a-private-cloud-with-system/,Integrity Training,"¥24,000","¥1,380",Rating: 2.5 out of 52.5 - (1),"[(/user/integtrity-training/, Integrity Training)]",IT & Software,Operating Systems,System Center Configuration,15,English,70-246: Monitoring and Operating a Private Cloud with System Center 2012,10/2018,01/27/20
Alcatel-Lucent (Nokia) Mobile Gateways - LTE Practice Test,www.udemy.com/course/alcatel-lucent-nokia-mobile-gateways-lte-practice-test/,Vicky Rajagopal,"¥2,400","¥1,380",Rating: 0.0 out of 50.0 - (0),"[(/user/prabhu-vignesh/, Vicky Rajagopal)]",IT & Software,IT Certification,LTE 4G,13,English,Alcatel-Lucent (Nokia) Mobile Gateways for the LTE Evolved Packet Core Exam,5/2018,01/27/20
AWS Certified Solutions Architect-Associate [New Questions],www.udemy.com/course/aws-certified-solutions-architect-associate-new-questions/,Certification Success,"¥3,000","¥1,380",Rating: 0.0 out of 50.0 - (0),"[(/user/certification-success/, Certification Success)]",IT & Software,IT Certification,AWS Certification,5,English,Take Real Exam Questions and become Certified - AWS Certified Solutions Architect - Associate,2/2019,01/27/20
CCNA-Networks Certification Real Exam Practice Question,www.udemy.com/course/ccna-networks-certification-real-exam-practice-question/,Abdur Rehman,"¥2,400","¥1,380",Rating: 2.8 out of 52.8 - (2),"[(/user/abdur-rehman-60/, Abdur Rehman)]",IT & Software,IT Certification,Cisco CCNA,5,English,Learn to real exam question before taking official exam it will be make you fully prepared and will be save time&Fee,1/2019,01/27/20
Administering Microsoft SQL Server 2012-2014 Databases exams,www.udemy.com/course/administering-microsoft-sql-server-2012-2014-databases-exams/,Shawn Crawford,"¥3,600","¥1,380",Rating: 0.0 out of 50.0 - (0),"[(/user/shawn-crawford-5/, Shawn Crawford)]",IT & Software,IT Certification,Microsoft 70-462,11,English,Pass the 70-462 certification on the first attempt. 170 questions,3/2019,01/27/20
SAP P_HCMTM_64 Certified Professional - HCM Talent Mngt Exam,www.udemy.com/course/sap-p_hcmtm_64-certified-professional-hcm-talent-mngt-exam-q/,INFO IT HUB,"¥17,400","¥1,320",Rating: 0.0 out of 50.0 - (0),"[(/user/infoithub/, INFO IT HUB)]",IT & Software,IT Certification,SAP HCM,993, English,Attend this SAP P_HCMTM_64 Certified Professional - HCM Talent Mngt Exam will get a Good Score 80% on Main Exam,1/2020,01/27/20
70-411 Administering Windows Server 2012 practice exams,www.udemy.com/course/70-411-administering-windows-server-2012-practice-exams/,Darvis Patton,"¥4,200","¥1,320",Rating: 0.0 out of 50.0 - (0),"[(/user/darvis-patton/, Darvis Patton)]",IT & Software,IT Certification,Microsoft 70-411,9,English,Pass the 70-411 certification on the first attempt. 225 questions,4/2019,01/27/20
Study Material for Certified Solidity Developer (CSD),www.udemy.com/course/certified-solidity-developer/,Toshendra Sharma,"¥15,600","¥1,320",Rating: 3.4 out of 53.4 - (8),"[(/user/toshendrasharma2/, Toshendra Sharma)]",IT & Software,IT Certification,Solidity,94,English,Certified Solidity Developer CSD by Blockchain Council,2/2018,01/27/20
BECOME  (CGEIT) CERTIFIED @ 2 REAL PRACTICE TEST * 200 MCQ,www.udemy.com/course/become-cgeit-certified-2-real-practice-test-200-mcq/,TAREK MOSTAFA,"¥2,400","¥1,320",Rating: 1.0 out of 51.0 - (1),"[(/user/tarekerp/, TAREK MOSTAFA)]",IT & Software,IT Certification,Certified in the Governance of Enterprise IT (CGEIT),7,English,Certified in the governance of enterprise IT (CGEIT) - REAL EXAM TEST,9/2018,01/27/20
CompTIA Security+ Certification (SY0-401) : Real Tests,www.udemy.com/course/comptia-security-certification-sy0-401-real-tests-n/,Get Certified,"¥10,200","¥1,320",Rating: 0.0 out of 50.0 - (0),"[(/user/pass4sure/, Get Certified)]",IT & Software,IT Certification,CompTIA Security+,2,English,Pass the CompTIA Security+ exam (SY0-401) in the first attempt. Guaranteed.,1/2020,01/27/20
AWS SysOps Associate Exam questions(Guaranteed Pass),www.udemy.com/course/aws-sysops-administrator-associate/,Vibhav Parameswara Chary,"¥24,000","¥1,320",Rating: 3.9 out of 53.9 - (8),"[(/user/vibhav-parameswara-chary/, Vibhav Parameswara Chary)]",IT & Software,IT Certification,AWS Certification,46,English,Got 97% in Sysops exam by following these 90 questions.,4/2018,01/27/20
VMware vSphere 4.0 Ultimate Bootcamp (Part 1 of Part 2),www.udemy.com/course/vmware-vsphere-40-ultimate-bootcamp-part-1-of-part-2/,Integrity Training,"¥24,000","¥1,320",Rating: 0.0 out of 50.0 - (0),"[(/user/integtrity-training/, Integrity Training)]",IT & Software,Network & Security,VMware Vsphere,1,English,VMware vSphere 4.0 Ultimate Bootcamp (Part 1 of Part 2),1/2019,01/27/20
Mastering Pure Kotlin / Before Mobile App Development,www.udemy.com/course/juniorkotlin/,Josh Milley,"¥2,400","¥1,320",Rating: 3.5 out of 53.5 - (21),"[(/user/rostislav-52/, Josh Milley)]",IT & Software,IT Certification,Kotlin,"4,362",English,"Kotlin is powerful , beautiful and easy-to-learn language. Start your coding with the Kotlin",5/2019,01/27/20
